Date,Close,High,Low,Open,Volume
2007-10-23,16.70586395263672,16.751102650508784,16.316009591484367,16.34691146901055,272766578
2023-02-16,95.06697082519533,97.15133599763858,94.26300324059814,94.82875960986986,35642100
2005-03-28,4.48492431640625,4.568482723016345,4.4733055854937485,4.491352505059703,350830087
2006-10-02,9.924089431762695,10.036817965604492,9.908268381350558,9.935461580838403,146623529
2010-06-18,12.361355781555176,12.446397004711942,12.314384848735138,12.422664482289148,115346733
2008-07-31,11.71168327331543,11.888192984969354,11.654577357175905,11.731708064973366,115033564
2012-04-04,15.701689720153809,15.796865927076071,15.601568606272064,15.783269326087176,65348026
2007-05-25,11.953208923339844,11.988560654018704,11.798701404790856,11.858773884081629,214741900
2022-09-27,97.35977172851562,99.71213114352,96.61535505482288,99.16623012637078,24225000
2017-07-03,44.60048675537109,45.35681135777333,44.406438926937405,45.26946901033317,34196000
2014-03-11,29.665231704711918,30.019487364588603,29.5824139727308,30.005888869438863,68776830
2020-04-15,62.653587341308594,63.54639293491426,61.55830181891083,61.81686062694709,33434000
2006-02-08,9.124112129211426,9.16391371058719,8.767879078094282,9.10927930053567,835283155
2015-05-04,26.83771133422852,27.00098791725997,26.55384111973469,26.72604958272281,26160000
2010-09-22,12.756155014038086,12.800159387871307,12.64935959438171,12.678530192996805,101864387
2009-02-02,8.419309616088867,8.528823588322652,8.207448189481031,8.264059988931189,209056670
2021-02-10,103.9890594482422,104.63372991225886,102.38658399549954,103.93100033477586,22710000
2021-12-09,147.0034637451172,148.49129777736877,146.4307632005666,147.0729347716643,18580000
2025-04-22,153.4778289794922,154.1858880654366,150.45614182614645,150.6556053772964,15910300
2015-08-20,32.10073471069336,32.902722050033056,31.905698665518003,32.529021916338955,57106000
2019-10-15,61.68783187866211,61.90222350775951,60.56574691584611,60.56574691584611,27634000
2024-12-27,193.2875061035156,196.03681255000853,191.2275326178882,195.70809046620545,14693000
2015-10-28,35.38212585449219,35.383613870094145,34.8922998942025,35.10321947975609,43578000
2015-08-21,30.39602851867676,31.764264742611296,30.38858465328787,31.75086692080124,85304000
2005-12-13,10.320866584777832,10.333474014476494,10.176246994401604,10.197507064304146,327775997
2013-06-26,21.59770393371582,21.70524052066892,21.52156334271417,21.600176387328496,73530581
2005-08-17,7.048022270202637,7.084362696667147,7.020829069325556,7.05815819316949,155914222
2019-03-19,59.49626541137695,59.55333629849925,58.85209476400144,58.99799980183451,30414000
2018-08-02,60.85110092163086,61.03621308484276,59.7910507613847,59.84613762705396,30626000
2024-10-29,170.28314208984375,170.99953843556716,167.81556311145863,168.5369240993439,28916100
2008-03-03,11.298096656799316,11.686219789069808,11.127272082956182,11.656308024341588,303312645
2005-07-14,7.438370704650879,7.583236877005634,7.418099332227772,7.548380206925156,428307406
2010-08-10,12.45233154296875,12.508943346135249,12.32526333260758,12.418711096785737,83270954
2008-06-25,13.621397972106934,13.789502085529591,13.440190423607753,13.472328531511971,165506041
2015-09-16,31.562278747558597,31.66004478812026,31.380640492617083,31.536969228247397,25730000
2022-04-25,122.33248901367188,122.36028045188054,117.88509406779022,118.54042678238903,34522000
2022-09-28,99.99005889892578,100.64514929447122,97.07195029609332,97.29030618867614,24617000
2015-07-23,31.97418594360352,32.93448224941501,31.81140537559951,32.81736066144358,60582000
2016-08-08,38.79701614379883,38.84019131460653,38.61492922462727,38.80892405506693,22158000
2007-08-07,12.7566499710083,12.852074185660705,12.5840959946009,12.601648332784606,171211346
2006-06-23,10.008637428283691,10.12952355404573,9.906785029328873,9.956722531389824,213388847
2006-09-26,10.058326721191406,10.078351511440967,9.93224768846674,10.024458274246037,212369039
2019-10-29,62.66103363037109,63.60247048888422,62.39264557891239,63.33646780609009,37728000
2021-05-26,120.77069854736328,121.23789760351696,119.72776994891755,119.74364968862118,21856000
2019-01-28,53.10569763183594,53.74688847310223,52.79403219791114,53.60346345868098,25686000
2005-10-14,7.320944786071777,7.422055545239483,7.231949238424538,7.413896543309593,342041267
2017-03-27,40.67046356201172,40.775677251023616,39.86947191416134,40.047140229376325,37886000
2019-05-20,56.51860046386719,56.912992755497015,56.15100759852266,56.798994856853625,27066000
2019-01-17,54.089317321777344,54.183611317066536,53.2754220182368,53.57169993067573,24854000
2008-12-08,7.468531131744385,7.649737746204132,6.97138764139891,7.168910366964536,326993073
2008-11-21,6.487593173980713,6.659158448757674,6.113560268032085,6.489570095590391,411315956
2017-04-12,40.909175872802734,41.02530546674005,40.74540327144756,40.79056625265079,18010000
2016-05-25,35.9935417175293,36.10470746473087,35.71736147460093,35.76971842120526,32584000
2006-04-18,9.993310928344728,10.131502341344856,9.925574030081892,10.084531402753488,326724069
2007-06-18,12.736379623413086,12.756155466872894,12.46543390829492,12.513394020327189,194161046
2009-12-07,14.492820739746094,14.553140274183288,14.363034918293923,14.442389125978208,65693315
2016-10-27,39.47146224975586,39.8754301342943,39.280394209439216,39.7518566719196,54984000
2009-10-13,13.006086349487305,13.039459739601934,12.88915500949098,12.963566206424955,121951397
2014-05-15,25.73480033874512,26.02630943475929,25.608101289831623,26.017894383994697,34087331
2021-07-20,130.12554931640625,131.0186919827376,128.2266897207231,129.0362157442271,19084000
2014-12-08,26.08124351501465,26.280200294444658,25.923364297363943,26.088666554914024,46587556
2024-02-16,140.70469665527344,143.404449487463,140.4664929699147,143.13647034143443,21865100
2009-06-09,10.769062042236328,10.889703008983783,10.673638776509812,10.842237958873277,130684007
2012-08-02,15.54347324371338,15.772886064184764,15.411462025866529,15.463376921987413,79404516
2025-11-12,287.2425842285156,292.16936247888566,284.1945850710095,291.8945478823368,16998800
2016-09-07,38.7270393371582,38.845152936781616,38.52108359901055,38.70966779700522,17874000
2008-02-20,12.58310604095459,12.63279554013428,12.331443976929988,12.447386141682598,267486862
2019-11-04,64.08781433105469,64.22478747000035,63.34265561707131,63.34736955885557,30020000
2010-04-19,13.599148750305176,13.695314124978047,13.473070665061323,13.565775362228818,156343827
2006-12-19,11.585108757019045,11.601919924970607,11.33468293532616,11.414286087356263,264467588
2014-02-12,29.3364372253418,29.41826483526887,29.205168117581263,29.393542193202432,69238554
2022-02-07,137.90370178222656,142.7756543324009,137.66648255462243,142.63918095821072,44610000
2015-12-31,37.66153335571289,38.188578670428285,37.63473392800879,38.188578670428285,30018000
2024-04-17,155.71212768554688,157.49971523593211,154.97266346333592,156.01981749893014,16237800
2021-03-31,102.66153717041016,103.88719272135975,102.07170738020749,102.18957489445198,29198000
2006-03-23,8.45194149017334,8.547365703195865,8.410162514970729,8.463312694131673,298502683
2025-10-17,253.62451171875,254.71381258280724,248.42790538348763,251.1861155086457,17653800
2012-03-08,15.009247779846191,15.117032358783169,14.989717102068356,15.080938515214774,54021731
2007-10-30,17.175569534301758,17.302635842886353,16.748880116601143,16.748880116601143,277058606
2017-02-24,41.12356185913086,41.141429404318366,40.90321439998022,41.078402670435935,27844000
2023-07-27,128.90318298339844,132.60542604783288,128.21831723836377,130.8188230488719,35931600
2005-01-20,4.793940544128418,4.851541515829212,4.746476442307723,4.758836816469114,361413608
2012-06-19,14.376138687133787,14.444121697444084,14.168232973063152,14.17985218013025,83359284
2016-04-22,35.67096328735352,36.53200567951451,35.41488448646954,36.04465969902896,119038000
2015-01-15,24.834545135498047,25.02706901680429,24.6350923254777,25.021624317628945,54316718
2007-02-14,11.51836395263672,11.597472059584778,11.352484268076015,11.371766946053818,228806420
2010-11-10,15.398359298706056,15.401325864152732,15.265606914829377,15.37858251125313,100254375
